City,Brand,Model,Year,Body,Color,Engine,Engine Power,Fuel Type,Mileage,Gearbox,Transmission,Being new,Price
Xırdalan,Saipa,Saina,2020,Sedan,Ağ,1.5 L,78 a.g.,Benzin,104 586 km,Mexaniki,Ön,Xeyr,10 000
Qəbələ,Ford,Transit,1999,Furqon,Ağ,2.5 L,76 a.g.,Dizel,482 582 km,Mexaniki,Arxa,Xeyr,18 000
Bakı,Ford,Fusion,2018,Sedan,Ağ,1.5 L,181 a.g.,Benzin,77 350 km,Avtomat,Ön,Xeyr,20 700
Bakı,Kia,Ceed,2007,Hetçbek / Liftbek,Qara,1.4 L,109 a.g.,Benzin,290 000 km,Mexaniki,Ön,Xeyr,12 000
Bakı,BMW,535,2013,Sedan,Qara,3.0 L,306 a.g.,Benzin,218 000 km,Avtomat,Tam,Xeyr,22 900
Bakı,Mercedes,E 220,2000,Sedan,Gümüşü,2.2 L,143 a.g.,Dizel,213 584 km,Avtomat,Arxa,Xeyr,17 200
Saatlı,LADA (VAZ),2115,2008,Sedan,Yaş Asfalt,1.6 L,81 a.g.,Benzin,380 000 km,Mexaniki,Ön,Xeyr,7 400
Sumqayıt,Chevrolet,Cruze,2010,Sedan,Ağ,1.8 L,141 a.g.,Benzin,258 000 km,Mexaniki,Ön,Xeyr,10 600
Bakı,Suzuki,Grand Vitara,2006,Offroader / SUV,Qara,2.0 L,140 a.g.,Benzin,223 800 km,Avtomat,Tam,Xeyr,9 500
Bakı,Kia,Sorento,2013,Offroader / SUV,Ağ,2.2 L,197 a.g.,Dizel,222 000 km,Avtomat,Tam,Xeyr,35 500
Bakı,Hyundai,i30,2008,Universal,Gümüşü,1.6 L,116 a.g.,Dizel,172 600 km,Mexaniki,Ön,Xeyr,14 000
Bakı,BMW,328,2013,Sedan,Qara,2.0 L,245 a.g.,Benzin,212 295 km,Avtomat,Arxa,Xeyr,16 900
Gəncə,Mercedes,Sprinter 210,2009,Furqon,Ağ,2.2 L,150 a.g.,Dizel,555 000 km,Avtomat,Arxa,Xeyr,29 500
Bakı,Kia,Sorento,2014,Offroader / SUV,Yaş Asfalt,2.0 L,184 a.g.,Dizel,138 000 km,Avtomat,Ön,Xeyr,34 542
Sumqayıt,LADA (VAZ),21099,1997,Sedan,Bənövşəyi,1.6 L,80 a.g.,Benzin,230 000 km,Mexaniki,Ön,Xeyr,5 000
Bakı,Kia,Pride,2010,Hetçbek / Liftbek,Qara,1.5 L,112 a.g.,Dizel,225 314 km,Avtomat,Ön,Xeyr,13 900
Bakı,Opel,Astra,2007,Hetçbek / Liftbek,Göy,1.4 L,90 a.g.,Benzin,184 000 km,Mexaniki,Ön,Xeyr,11 200
Bakı,Porsche,Cayenne GTS,2013,Offroader / SUV,Qara,4.8 L,420 a.g.,Benzin,133 000 km,Avtomat,Tam,Xeyr,37 500
Bakı,Land Rover,Discovery,2015,Offroader / SUV,Boz,3.0 L,340 a.g.,Benzin,78 000 km,Avtomat,Tam,Xeyr,45 000
Bakı,Opel,Astra,2004,Hetçbek / Liftbek,Göy,1.4 L,90 a.g.,Benzin,240 563 km,Mexaniki,Ön,Xeyr,9 800
Bakı,Opel,Mokka,2022,Offroader / SUV,Göy,1.2 L,130 a.g.,Benzin,0 km,Avtomat,Ön,Bəli,47 900
Bakı,FAW,Hongqi HS5,2021,Offroader / SUV,Qara,2.0 L,224 a.g.,Benzin,11 656 km,Avtomat,Tam,Xeyr,33 500
Bakı,Peugeot,406,2002,Sedan,Göy,2.0 L,132 a.g.,Benzin,390 000 km,Avtomat,Ön,Xeyr,4 000
Bakı,Toyota,Highlander,2015,Offroader / SUV,Gümüşü,3.5 L,249 a.g.,Benzin,114 000 km,Avtomat,Tam,Xeyr,31 000
Bakı,Lexus,LX 570,2013,Offroader / SUV,Qara,5.7 L,383 a.g.,Benzin,117 000 km,Avtomat,Tam,Xeyr,55 500
Bakı,Mercedes,Vito 110,2002,Minivan,Gümüşü,2.2 L,102 a.g.,Dizel,490 000 km,Mexaniki,Ön,Xeyr,16 000
Sumqayıt,Toyota,Prado,2007,Offroader / SUV,Qara,2.7 L,163 a.g.,Benzin,220 000 km,Avtomat,Tam,Xeyr,31 900
Ağcabədi,LADA (VAZ),2107,2009,Sedan,Ağ,1.5 L,65 a.g.,Benzin,39 450 km,Mexaniki,Arxa,Xeyr,8 300
Bakı,Ford,Transit,1999,Furqon,Ağ,2.5 L,76 a.g.,Dizel,20 000 km,Mexaniki,Arxa,Xeyr,13 500
Bakı,Hyundai,Santa Fe,2012,Offroader / SUV,Ağ,2.4 L,175 a.g.,Benzin,172 700 km,Avtomat,Tam,Xeyr,30 500
Bakı,Mercedes,E 280,1998,Sedan,Gümüşü,2.8 L,204 a.g.,Benzin,341 000 km,Avtomat,Arxa,Xeyr,12 300
Bakı,Hyundai,Getz,2006,Hetçbek / Liftbek,Ağ,1.6 L,105 a.g.,Benzin,198 500 km,Avtomat,Ön,Xeyr,10 500
Bakı,BMW,325,2008,Sedan,Qara,2.5 L,218 a.g.,Benzin,275 000 km,Avtomat,Arxa,Xeyr,20 900
Bakı,BMW,528,2015,Sedan,Qara,2.0 L,245 a.g.,Benzin,150 000 km,Avtomat,Arxa,Xeyr,23 000
Bakı,Lifan,X60,2012,Offroader / SUV,Ağ,1.8 L,128 a.g.,Benzin,202 000 km,Mexaniki,Ön,Xeyr,9 500
Bakı,BMW,330,2019,Sedan,Ağ,2.0 L,258 a.g.,Benzin,18 764 km,Avtomat,Arxa,Xeyr,41 900
Sumqayıt,Mercedes,Vito,2001,Minivan,Ağ,2.3 L,143 a.g.,Benzin,290 877 km,Avtomat,Arxa,Xeyr,11 300
Bakı,BMW,X4,2015,Offroader / SUV,Qara,3.0 L,306 a.g.,Benzin,182 773 km,Avtomat,Tam,Xeyr,39 500
Bakı,Chevrolet,Malibu,2018,Sedan,Qızılı,1.5 L,163 a.g.,Benzin,92 300 km,Avtomat,Ön,Xeyr,25 500
Goranboy,LADA (VAZ),21099,1997,Sedan,Qara,1.6 L,81 a.g.,Benzin,250 000 km,Mexaniki,Ön,Xeyr,5 600
Bakı,Muravey,Muravey- 2 01,2022,Motosiklet,Tünd qırmızı,0.2 L,30 a.g.,Benzin,0 km,Avtomat,Tam,Bəli,3 900
Bakı,Opel,Vectra,1997,Sedan,Tünd qırmızı,1.8 L,125 a.g.,Benzin,512 321 km,Mexaniki,Ön,Xeyr,5 500
Sumqayıt,Ford,Transit,1999,Furqon,Ağ,2.5 L,76 a.g.,Dizel,250 000 km,Mexaniki,Arxa,Xeyr,14 500
Bakı,Chevrolet,Cruze,2015,Sedan,Yaş Asfalt,1.4 L,141 a.g.,Benzin,137 000 km,Avtomat,Ön,Xeyr,15 200
Siyəzən,Kia,Picanto,2010,Hetçbek / Liftbek,Ağ,1.0 L,82 a.g.,Benzin,112 297 km,Avtomat,Ön,Xeyr,12 000
Bakı,LADA (VAZ),Priora,2013,Hetçbek / Liftbek,Ağ,1.6 L,106 a.g.,Benzin,134 000 km,Mexaniki,Ön,Xeyr,10 800
Sumqayıt,Nissan,Tiida,2012,Hetçbek / Liftbek,Qızılı,1.5 L,109 a.g.,Benzin,47 700 km,Avtomat,Ön,Xeyr,14 100
Bakı,Mercedes,C 300,2015,Sedan,Göy,2.0 L,245 a.g.,Benzin,80 000 km,Avtomat,Arxa,Xeyr,25 500
Bakı,Nissan,X-Trail,2011,Offroader / SUV,Qara,2.5 L,170 a.g.,Benzin,159 000 km,Avtomat,Tam,Xeyr,18 500
Bakı,Khazar,LX,2021,Sedan,Ağ,1.7 L,113 a.g.,Benzin,86 000 km,Mexaniki,Ön,Xeyr,14 275
Bakı,Toyota,Camry,2005,Sedan,Qara,2.4 L,159 a.g.,Benzin,260 000 km,Mexaniki,Ön,Xeyr,10 800
Bakı,Chevrolet,Cruze,2014,Sedan,Gümüşü,1.4 L,141 a.g.,Benzin,103 000 km,Avtomat,Ön,Xeyr,13 800
Lənkəran,Toyota,Corolla,2022,Sedan,Ağ,1.6 L,124 a.g.,Benzin,0 km,Avtomat,Ön,Bəli,25 800
Bakı,Volkswagen,Passat CC,2009,Sedan,Qara,2.0 L,200 a.g.,Benzin,247 000 km,Avtomat,Ön,Xeyr,13 800
Bakı,Kia,Rio,2013,Hetçbek / Liftbek,Qara,1.6 L,123 a.g.,Benzin,144 841 km,Avtomat,Ön,Xeyr,14 600
Bakı,BMW,330,2020,Sedan,Ağ,2.0 L,252 a.g.,Benzin,16 500 km,Avtomat,Arxa,Xeyr,34 500
Bakı,Lexus,CT 200h,2014,Hetçbek / Liftbek,Gümüşü,1.8 L,99 a.g.,Hibrid,141 250 km,Avtomat,Ön,Xeyr,30 000
Bakı,Kia,Optima,2015,Sedan,Qara,2.0 L,274 a.g.,Benzin,96 800 km,Avtomat,Ön,Xeyr,26 500
Bakı,Mercedes,C 300,2017,Kabrio,Ağ,2.0 L,245 a.g.,Benzin,45 000 km,Avtomat,Arxa,Xeyr,36 000
Bakı,Honda,Civic,2008,Sedan,Gümüşü,1.3 L,95 a.g.,Hibrid,200 000 km,Variator,Ön,Xeyr,13 100
Bakı,Mercedes,E 300,2021,Sedan,Qara,2.0 L,320 a.g.,Plug-in Hibrid,35 000 km,Avtomat,Arxa,Xeyr,67 000
Bakı,Land Rover,Range Rover,2018,Offroader / SUV,Qara,3.0 L,360 a.g.,Benzin,6 800 km,Avtomat,Tam,Xeyr,131 000
Gəncə,Chevrolet,Orlando,2012,Minivan,Ağ,1.8 L,141 a.g.,Benzin,76 000 km,Avtomat,Ön,Xeyr,19 700
Masallı,Mercedes,C 230,1999,Sedan,Gümüşü,2.3 L,193 a.g.,Benzin,236 000 km,Avtomat,Arxa,Xeyr,14 500
Bakı,Toyota,Land Cruiser,2018,Offroader / SUV,Yaş Asfalt,4.0 L,282 a.g.,Benzin,92 000 km,Avtomat,Tam,Xeyr,66 000
Bakı,LADA (VAZ),2106,1985,Sedan,Tünd qırmızı,1.3 L,65 a.g.,Benzin,222 000 km,Mexaniki,Arxa,Xeyr,3 800
Bakı,Hyundai,Tucson,2018,Offroader / SUV,Boz,1.7 L,141 a.g.,Dizel,106 000 km,Avtomat,Ön,Xeyr,33 000
Bakı,Toyota,Corolla,2006,Hetçbek / Liftbek,Gümüşü,1.4 L,90 a.g.,Dizel,217 000 km,Mexaniki,Ön,Xeyr,13 400
Yevlax,Mercedes,C 180,1995,Sedan,Yaş Asfalt,1.8 L,122 a.g.,Benzin,105 879 km,Avtomat,Arxa,Xeyr,6 500
Bakı,Mercedes,E 220,2012,Sedan,Qara,2.2 L,170 a.g.,Dizel,220 000 km,Avtomat,Arxa,Xeyr,27 600
Bakı,Hyundai,Tucson,2008,Offroader / SUV,Ağ,2.0 L,141 a.g.,Benzin,350 000 km,Avtomat,Tam,Xeyr,15 800
Sumqayıt,Chevrolet,Cruze,2012,Sedan,Gümüşü,1.4 L,141 a.g.,Benzin,234 567 km,Avtomat,Ön,Xeyr,12 000
Sumqayıt,Nissan,Note,2012,Hetçbek / Liftbek,Qara,1.5 L,109 a.g.,Benzin,33 000 km,Avtomat,Ön,Xeyr,11 800
Sumqayıt,Opel,Astra,2007,Universal,Qara,1.8 L,125 a.g.,Benzin,244 879 km,Mexaniki,Ön,Xeyr,10 500
Bakı,Hyundai,i30,2007,Hetçbek / Liftbek,Qara,1.4 L,109 a.g.,Benzin,184 000 km,Mexaniki,Ön,Xeyr,12 600
Bakı,Volkswagen,Jetta,2006,Sedan,Göy,2.5 L,150 a.g.,Benzin,338 000 km,Avtomat,Ön,Xeyr,10 000
Bakı,Daewoo,Nexia,2010,Sedan,Ağ,1.5 L,109 a.g.,Benzin,194 000 km,Mexaniki,Ön,Xeyr,8 000
Bakı,Renault,Megane,2005,Universal,Yaş Asfalt,1.5 L,106 a.g.,Dizel,370 000 km,Mexaniki,Ön,Xeyr,6 100
Bakı,Daewoo,Gentra,2014,Sedan,Ağ,1.5 L,107 a.g.,Benzin,200 000 km,Avtomat,Ön,Xeyr,11 200
Ağstafa,LADA (VAZ),Niva,1984,Offroader / SUV,Göy,1.7 L,80 a.g.,Benzin,187 461 km,Mexaniki,Tam,Xeyr,5 800
Bakı,BMW,528,2013,Sedan,Yaş Asfalt,2.0 L,245 a.g.,Benzin,169 000 km,Avtomat,Arxa,Xeyr,23 000
Sumqayıt,BMW,528,2013,Sedan,Qara,2.0 L,245 a.g.,Benzin,170 000 km,Avtomat,Arxa,Xeyr,20 900
Bakı,Toyota,Camry,2019,Sedan,Qara,2.5 L,181 a.g.,Benzin,41 200 km,Avtomat,Ön,Xeyr,33 900
Sumqayıt,Mitsubishi,Pajero,2008,Offroader / SUV,Gümüşü,3.0 L,190 a.g.,Benzin,218 338 km,Avtomat,Tam,Xeyr,22 900
Qax,Ford,Transit,1998,Yük maşını,Ağ,2.5 L,96 a.g.,Dizel,231 000 km,Mexaniki,Arxa,Xeyr,22 500
Bakı,Audi,Q7,2008,Offroader / SUV,Boz,3.6 L,280 a.g.,Benzin,187 000 km,Avtomat,Tam,Xeyr,23 000
Bakı,BMW,528,2015,Sedan,Yaş Asfalt,2.0 L,245 a.g.,Benzin,113 465 km,Avtomat,Arxa,Xeyr,25 500
Bakı,Land Rover,Discovery,2012,Offroader / SUV,Qara,5.0 L,375 a.g.,Benzin,235 813 km,Avtomat,Tam,Xeyr,27 500
Bakı,ZIL,130,1990,Yük maşını,Mavi,6.0 L,150 a.g.,Benzin,150 000 km,Mexaniki,Arxa,Xeyr,5 000
Mingəçevir,Opel,Astra,2006,Universal,Gümüşü,1.4 L,90 a.g.,Benzin,178 757 km,Mexaniki,Ön,Xeyr,11 200
Bakı,Toyota,Prado,2019,Offroader / SUV,Qara,3.0 L,190 a.g.,Dizel,56 370 km,Avtomat,Tam,Xeyr,50 500
Gəncə,Hyundai,Santa Fe,2009,Offroader / SUV,Ağ,2.0 L,184 a.g.,Dizel,115 800 km,Avtomat,Ön,Xeyr,23 500
Bakı,Kia,Rio,2021,Sedan,Ağ,1.6 L,123 a.g.,Benzin,60 900 km,Avtomat,Ön,Xeyr,31 200
Bakı,Opel,Vectra,1996,Sedan,Gümüşü,1.8 L,116 a.g.,Benzin,302 000 km,Avtomat,Ön,Xeyr,4 300
Şəki,GAZ,69,1968,Offroader / SUV,Yaşıl,2.5 L,100 a.g.,Benzin,165 000 km,Mexaniki,Tam,Xeyr,5 500
Bakı,Hyundai,Sonata,2014,Sedan,Göy,2.4 L,201 a.g.,Benzin,78 000 km,Avtomat,Ön,Xeyr,35 500
Bakı,Ford,Fusion,2015,Sedan,Ağ,1.5 L,181 a.g.,Benzin,231 589 km,Avtomat,Ön,Xeyr,17 000
Ağcabədi,LADA (VAZ),2106,2002,Sedan,Ağ,1.6 L,75 a.g.,Benzin,300 000 km,Mexaniki,Arxa,Xeyr,4 800
Bakı,Mercedes,C 180,1999,Universal,Boz,1.8 L,122 a.g.,Benzin,250 000 km,Mexaniki,Arxa,Xeyr,10 900
Zaqatala,LADA (VAZ),2112,2004,Hetçbek / Liftbek,Gümüşü,1.6 L,80 a.g.,Benzin,234 304 km,Mexaniki,Ön,Xeyr,5 000
Bakı,Mercedes,S 550,2008,Sedan,Qara,5.5 L,388 a.g.,Benzin,220 000 km,Avtomat,Arxa,Xeyr,33 500
Bakı,Land Rover,Discovery,2018,Offroader / SUV,Ağ,3.0 L,286 a.g.,Dizel,13 000 km,Avtomat,Tam,Xeyr,59 500
Bakı,Kia,Ceed,2008,Universal,Qara,1.4 L,109 a.g.,Benzin,154 800 km,Mexaniki,Ön,Xeyr,13 000
Bakı,Jeep,Grand Cherokee,2007,Offroader / SUV,Qara,3.0 L,218 a.g.,Dizel,300 000 km,Avtomat,Tam,Xeyr,25 000
Bakı,BMW,528,2014,Sedan,Yaş Asfalt,2.0 L,245 a.g.,Benzin,110 000 km,Avtomat,Arxa,Xeyr,21 800
Bakı,Hyundai,Azera,2013,Sedan,Qara,2.4 L,180 a.g.,Benzin,114 000 km,Avtomat,Ön,Xeyr,28 500
Bakı,Volvo,S 40,2005,Sedan,Qara,2.4 L,170 a.g.,Benzin,147 000 km,Avtomat,Ön,Xeyr,11 000
Bakı,LADA (VAZ),2107,2004,Sedan,Tünd qırmızı,1.5 L,65 a.g.,Benzin,247 563 km,Mexaniki,Arxa,Xeyr,4 900
Bakı,Kia,Seltos,2022,Offroader / SUV,Ağ,2.0 L,149 a.g.,Benzin,4 000 km,Avtomat,Ön,Xeyr,49 500
Bakı,Ravon,Nexia R3,2017,Sedan,Ağ,1.5 L,107 a.g.,Benzin,190 000 km,Avtomat,Ön,Xeyr,12 500
Gəncə,Iveco,Eurocargo,2000,Yük maşını,Ağ,6.0 L,185 a.g.,Dizel,650 000 km,Mexaniki,Arxa,Xeyr,19 000
Bakı,Kia,Rio,2020,Sedan,Ağ,1.6 L,123 a.g.,Benzin,16 000 km,Avtomat,Ön,Xeyr,24 999
Bakı,Mercedes,E 240,2000,Sedan,Qara,2.4 L,170 a.g.,Benzin,354 547 km,Avtomat,Arxa,Xeyr,14 500
Bakı,Hyundai,Accent,2009,Sedan,Qara,1.6 L,112 a.g.,Benzin,92 000 km,Avtomat,Ön,Xeyr,13 800
Bakı,Honda,Insight,2010,Hetçbek / Liftbek,Yaş Asfalt,1.3 L,99 a.g.,Hibrid,300 708 km,Avtomat,Ön,Xeyr,13 000
Bakı,Hyundai,Elantra,2017,Sedan,Qara,1.6 L,210 a.g.,Benzin,64 700 km,Mexaniki,Ön,Xeyr,26 900
Bakı,Hyundai,Santa Fe,2009,Offroader / SUV,Qara,2.2 L,197 a.g.,Dizel,267 689 km,Avtomat,Tam,Xeyr,22 700
Bakı,LADA (VAZ),2106,1994,Sedan,Bej,1.3 L,65 a.g.,Benzin,723 560 km,Mexaniki,Arxa,Xeyr,5 000
Bakı,Mercedes,GLS 450,2020,Offroader / SUV,Qara,3.0 L,367 a.g.,Benzin,40 000 km,Avtomat,Tam,Xeyr,98 000
Bakı,Opel,Crossland X,2022,Offroader / SUV,Ağ,1.2 L,130 a.g.,Benzin,0 km,Avtomat,Ön,Bəli,39 900
Bakı,Mercedes,E 220,2008,Sedan,Qara,2.2 L,170 a.g.,Dizel,171 000 km,Avtomat,Arxa,Xeyr,20 900
Bakı,Audi,RS3,2019,Sedan,Qara,2.5 L,400 a.g.,Benzin,66 000 km,Avtomat,Tam,Xeyr,53 000
Bakı,Renault,Laguna,2004,Universal,Boz,1.9 L,120 a.g.,Dizel,316 000 km,Mexaniki,Ön,Xeyr,6 300
Bakı,Land Rover,Discovery,2015,Offroader / SUV,Qızılı,3.0 L,340 a.g.,Benzin,41 500 km,Avtomat,Tam,Xeyr,41 900
Sumqayıt,Subaru,Legacy,2007,Sedan,Ağ,2.0 L,190 a.g.,Benzin,320 000 km,Avtomat,Tam,Xeyr,9 700
Bakı,Changan,Benni,2014,Hetçbek / Liftbek,Ağ,1.3 L,86 a.g.,Benzin,134 000 km,Robotlaşdırılmış,Ön,Xeyr,9 600
Bakı,Ford,Fusion,2017,Sedan,Qara,2.0 L,249 a.g.,Benzin,103 999 km,Avtomat,Tam,Xeyr,30 000
Bakı,Porsche,Cayenne,2016,Offroader / SUV,Qara,3.6 L,300 a.g.,Benzin,79 000 km,Avtomat,Tam,Xeyr,55 000
Bakı,Mercedes,ML 350,2009,Offroader / SUV,Ağ,3.5 L,272 a.g.,Benzin,165 000 km,Avtomat,Tam,Xeyr,28 900
Ağcabədi,LADA (VAZ),2106,1986,Sedan,Sarı,1.6 L,75 a.g.,Benzin,400 000 km,Mexaniki,Arxa,Xeyr,3 200
Lənkəran,Kia,Optima,2016,Sedan,Qara,2.0 L,274 a.g.,Benzin,190 701 km,Avtomat,Ön,Xeyr,30 800
Bakı,Nissan,Tiida,2013,Hetçbek / Liftbek,Qara,1.8 L,126 a.g.,Benzin,109 000 km,Avtomat,Ön,Xeyr,19 500
Bakı,Opel,Astra,1994,Universal,Bənövşəyi,1.6 L,75 a.g.,Benzin,413 500 km,Mexaniki,Ön,Xeyr,4 500
Sumqayıt,Ford,Fusion,2013,Sedan,Qara,1.5 L,181 a.g.,Benzin,129 000 km,Avtomat,Ön,Xeyr,18 950
Bakı,Land Rover,Defender,2021,Offroader / SUV,Qara,2.0 L,300 a.g.,Benzin,4 000 km,Avtomat,Tam,Xeyr,108 000
Bakı,Hyundai,Santa Fe,2009,Offroader / SUV,Ağ,2.0 L,184 a.g.,Dizel,63 597 km,Avtomat,Ön,Xeyr,24 300
Qax,LADA (VAZ),2106,1995,Sedan,Bej,1.6 L,75 a.g.,Benzin,300 000 km,Mexaniki,Arxa,Xeyr,4 500
Bakı,Lexus,ES 250,2019,Sedan,Yaşıl,2.5 L,184 a.g.,Benzin,52 000 km,Avtomat,Ön,Xeyr,44 000
Qəbələ,Volkswagen,Jetta,2006,Sedan,Qara,2.0 L,150 a.g.,Benzin,340 000 km,Avtomat,Ön,Xeyr,9 400
Sumqayıt,Volkswagen,Bora,2002,Sedan,Gümüşü,1.6 L,102 a.g.,Benzin,262 000 km,Avtomat,Ön,Xeyr,7 200
Bakı,Hyundai,Santa Fe,2007,Offroader / SUV,Ağ,2.0 L,184 a.g.,Dizel,261 000 km,Avtomat,Ön,Xeyr,21 300
Kürdəmir,Mercedes,E 280,2000,Sedan,Gümüşü,2.8 L,204 a.g.,Benzin,321 177 km,Avtomat,Arxa,Xeyr,16 800
Gəncə,Opel,Vectra,1996,Sedan,Yaşıl,1.6 L,101 a.g.,Benzin,250 000 km,Mexaniki,Ön,Xeyr,6 500
Bakı,Mercedes,190,1991,Sedan,Boz,2.0 L,122 a.g.,Benzin,500 555 km,Avtomat,Arxa,Xeyr,4 200
Bakı,BMW,528,2012,Sedan,Ağ,2.0 L,245 a.g.,Benzin,132 000 km,Avtomat,Arxa,Xeyr,16 700
Salyan,LADA (VAZ),2106,1984,Sedan,Mavi,1.5 L,65 a.g.,Benzin,500 000 km,Mexaniki,Arxa,Xeyr,1 900
Bakı,Chevrolet,Cruze,2015,Sedan,Gümüşü,1.4 L,141 a.g.,Benzin,159 000 km,Avtomat,Ön,Xeyr,16 800
Bakı,BMW,X5,2012,Offroader / SUV,Ağ,3.0 L,306 a.g.,Dizel,330 000 km,Avtomat,Tam,Xeyr,25 300
Salyan,Opel,Astra,2001,Hetçbek / Liftbek,Gümüşü,1.6 L,101 a.g.,Benzin,191 284 km,Avtomat,Ön,Xeyr,9 500
Bakı,GAZ,C41R92,2022,Yük maşını,Ağ,2.8 L,149 a.g.,Dizel,0 km,Mexaniki,Arxa,Bəli,41 000
Bakı,BMW,520,2022,Sedan,Qara,2.0 L,184 a.g.,Benzin,0 km,Avtomat,Arxa,Bəli,60 500 €
Bakı,Toyota,Camry,2022,Sedan,Ağ,2.5 L,218 a.g.,Hibrid,0 km,Avtomat,Ön,Bəli,43 000
Bakı,Mercedes,S 500,2015,Sedan,Ağ,4.7 L,455 a.g.,Benzin,53 000 km,Avtomat,Tam,Xeyr,71 000
Sumqayıt,Nissan,Tiida,2012,Hetçbek / Liftbek,Qara,1.5 L,109 a.g.,Benzin,76 000 km,Avtomat,Ön,Xeyr,14 200
Bakı,Chevrolet,Cruze,2014,Sedan,Tünd qırmızı,1.4 L,141 a.g.,Benzin,227 326 km,Avtomat,Ön,Xeyr,13 800
Bakı,Lexus,GS 350,2013,Sedan,Ağ,3.5 L,317 a.g.,Benzin,124 500 km,Avtomat,Ön,Xeyr,26 700
Bakı,Toyota,RAV 4,2022,Offroader / SUV,Göy,2.0 L,175 a.g.,Benzin,0 km,Avtomat,Ön,Bəli,35 800
Sumqayıt,Hyundai,Grandeur,2013,Sedan,Qara,3.0 L,250 a.g.,Benzin,193 000 km,Avtomat,Ön,Xeyr,35 900
Bakı,Hyundai,Grandeur,2014,Sedan,Ağ,3.0 L,250 a.g.,Benzin,103 500 km,Avtomat,Ön,Xeyr,23 900
Bakı,Porsche,Cayenne GTS,2007,Offroader / SUV,Ağ,4.8 L,405 a.g.,Benzin,183 576 km,Avtomat,Tam,Xeyr,24 100
Gəncə,LADA (VAZ),2106,1992,Sedan,Göy,1.6 L,65 a.g.,Benzin,200 000 km,Mexaniki,Arxa,Xeyr,3 400
Bakı,Mitsubishi,Pajero,2008,Offroader / SUV,Bej,3.0 L,178 a.g.,Benzin,124 313 km,Avtomat,Tam,Xeyr,23 800
Bakı,LADA (VAZ),2107,2008,Sedan,Ağ,1.6 L,75 a.g.,Benzin,74 000 km,Mexaniki,Arxa,Xeyr,5 700
Bakı,Mercedes,E 220,2007,Sedan,Gümüşü,2.2 L,170 a.g.,Dizel,218 455 km,Avtomat,Arxa,Xeyr,25 800
Quba,Opel,Astra,1998,Universal,Gümüşü,1.6 L,101 a.g.,Benzin,256 330 km,Avtomat,Ön,Xeyr,7 600
Bakı,Jeep,Wrangler,2020,Offroader / SUV,Qara,2.0 L,272 a.g.,Benzin,29 400 km,Avtomat,Tam,Xeyr,58 000
Bakı,Ford,Fusion,2019,Sedan,Yaş Asfalt,1.5 L,181 a.g.,Benzin,57 000 km,Avtomat,Ön,Xeyr,23 000
Bakı,Skoda,Yeti,2010,Offroader / SUV,Göy,1.2 L,105 a.g.,Benzin,171 500 km,Avtomat,Ön,Xeyr,10 500
Bakı,Mercedes,C 180,1994,Sedan,Qara,1.8 L,122 a.g.,Benzin,300 000 km,Avtomat,Arxa,Xeyr,7 700
Zaqatala,Opel,Frontera,2001,Offroader / SUV,Gümüşü,2.2 L,116 a.g.,Dizel,200 000 km,Mexaniki,Arxa,Xeyr,9 000
Bakı,Mercedes,190,1992,Sedan,Boz,1.8 L,109 a.g.,Benzin,335 200 km,Avtomat,Arxa,Xeyr,6 200
Bakı,Lexus,IS 200,2018,Sedan,Ağ,2.0 L,245 a.g.,Benzin,54 000 km,Avtomat,Ön,Xeyr,28 000
Bakı,BMW,740,2011,Sedan,Qara,3.0 L,326 a.g.,Benzin,155 000 km,Avtomat,Arxa,Xeyr,19 800
Bakı,Ford,Tourneo Connect,2010,Minivan,Göy,1.8 L,110 a.g.,Dizel,256 000 km,Mexaniki,Ön,Xeyr,17 200
Bakı,Hyundai,Sonata,2010,Sedan,Qara,2.4 L,174 a.g.,Benzin,180 000 km,Avtomat,Ön,Xeyr,20 500
Bakı,Changan,Uni-K,2022,Offroader / SUV,Qara,2.0 L,233 a.g.,Benzin,0 km,Avtomat,Tam,Bəli,41 100
Bakı,Land Rover,RR Sport,2021,Offroader / SUV,Boz,5.0 L,575 a.g.,Benzin,0 km,Avtomat,Tam,Bəli,198 000
Bakı,BMW,X6,2011,Offroader / SUV,Qırmızı,3.0 L,306 a.g.,Benzin,44 000 km,Avtomat,Tam,Xeyr,24 900
Bakı,Mercedes,Atego 815,1998,Yük maşını,Ağ,4.3 L,170 a.g.,Dizel,500 000 km,Mexaniki,Arxa,Xeyr,24 500
Gəncə,Volkswagen,Passat,2001,Sedan,Gümüşü,1.8 L,170 a.g.,Benzin,271 500 km,Avtomat,Ön,Xeyr,6 800
Bakı,Ford,Courier,1999,Furqon,Ağ,1.7 L,100 a.g.,Dizel,131 550 km,Mexaniki,Ön,Xeyr,5 800
Sumqayıt,Nissan,Primera,2005,Sedan,Qara,2.0 L,140 a.g.,Benzin,273 000 km,Avtomat,Ön,Xeyr,11 300
Bakı,Kia,Cerato,2011,Sedan,Qara,2.0 L,150 a.g.,Benzin,164 000 km,Avtomat,Ön,Xeyr,14 600
Bakı,Hyundai,Sonata,2007,Sedan,Qara,2.0 L,138 a.g.,Benzin,227 000 km,Avtomat,Ön,Xeyr,17 000
Bakı,LADA (VAZ),21011,1977,Sedan,Sarı,1.3 L,65 a.g.,Benzin,99 999 km,Mexaniki,Arxa,Xeyr,1 900
